recipe_num|title|url|image|servings|prep_time|cook_time|total_time|n_reviews|avg_review
13057|Creamed Broccoli Soup|https://www.allrecipes.com/recipe/13057/creamed-broccoli-soup/|https://images.media-allrecipes.com/userphotos/20169.jpg|6|20|45|65|99|4.606060606060606
15118|Cheese Soup with Broccoli|https://www.allrecipes.com/recipe/15118/cheese-soup-with-broccoli/|https://images.media-allrecipes.com/userphotos/7613843.jpg|7|None|None|None|177|4.6440677966101696
220271|Erin's Cheesy Broccoli Soup|https://www.allrecipes.com/recipe/220271/erins-cheesy-broccoli-soup/|https://images.media-allrecipes.com/userphotos/947890.jpg|4|10|20|30|166|4.753012048192771
186891|Cheesy Broccoli and Vegetable Soup|https://www.allrecipes.com/recipe/186891/cheesy-broccoli-and-vegetable-soup/|https://images.media-allrecipes.com/userphotos/349208.jpg|12|5|30|35|63|4.634920634920635
231303|Best Cheesy Broccoli Soup|https://www.allrecipes.com/recipe/231303/best-cheesy-broccoli-soup/|https://images.media-allrecipes.com/userphotos/3860657.jpg|8|20|30|50|60|4.6
15169|Broccoli Potato Soup|https://www.allrecipes.com/recipe/15169/broccoli-potato-soup/|https://images.media-allrecipes.com/userphotos/7411449.jpg|4|None|None|None|59|4.52542372881356
13298|Best Broccoli Cheddar Soup|https://www.allrecipes.com/recipe/13298/best-broccoli-cheddar-soup/|https://images.media-allrecipes.com/userphotos/199512.jpg|4|None|None|None|54|4.018518518518518
77031|Broccoli Soup II|https://www.allrecipes.com/recipe/77031/broccoli-soup-ii/|https://images.media-allrecipes.com/userphotos/489358.jpg|4|15|25|40|28|4.178571428571429
228757|Easy Broccoli Quinoa Soup|https://www.allrecipes.com/recipe/228757/easy-broccoli-quinoa-soup/|https://images.media-allrecipes.com/userphotos/879770.jpg|6|10|20|30|25|4.04
236044|Emily's Broccoli Cheese Soup|https://www.allrecipes.com/recipe/236044/emilys-broccoli-cheese-soup/|https://images.media-allrecipes.com/userphotos/7167574.jpg|6|15|185|200|18|4.222222222222222
220267|Gail's Broccoli Soup|https://www.allrecipes.com/recipe/220267/gails-broccoli-soup/|https://images.media-allrecipes.com/userphotos/954461.jpg|12|15|30|45|16|4.875
218288|Garlic Spinach|https://www.allrecipes.com/recipe/218288/garlic-spinach/|https://images.media-allrecipes.com/userphotos/560x315/762479.jpg|4|5|10|15|272|4.6
161688|Quick and Easy Sauteed Spinach|https://www.allrecipes.com/recipe/161688/quick-and-easy-sauteed-spinach/|https://images.media-allrecipes.com/userphotos/560x315/387017.jpg|4|5|10|15|228|4.3
235931|Southern Style Collard Greens|https://www.allrecipes.com/recipe/235931/southern-style-collard-greens/|https://images.media-allrecipes.com/userphotos/5784532.jpg|10|15|240|255|97|4.742268041237113
174421|Wilted Spinach with Cherries and Goat Cheese|https://www.allrecipes.com/recipe/174421/wilted-spinach-with-cherries-and-goat-cheese/|https://images.media-allrecipes.com/userphotos/250x250/415907.jpg|4|15|10|25|37|4.39
218594|Lemon-Garlic Rainbow Chard|https://www.allrecipes.com/recipe/218594/lemon-garlic-rainbow-chard/|https://images.media-allrecipes.com/userphotos/560x315/961943.jpg|4|10|15|25|73|4.56
82078|Escarole and Beans|https://www.allrecipes.com/recipe/82078/escarole-and-beans/|https://images.media-allrecipes.com/userphotos/560x315/3167326.jpg|4|10|30|40|118|4.65
218501|Asian-Inspired Mustard Greens|https://www.allrecipes.com/recipe/218501/asian-inspired-mustard-greens/|https://images.media-allrecipes.com/userphotos/560x315/6294047.jpg|4|15|15|30|27|4.22
190226|Greens with Cannellini Beans and Pancetta|https://www.allrecipes.com/recipe/190226/greens-with-cannellini-beans-and-pancetta/|https://images.media-allrecipes.com/userphotos/4562789.jpg|2|20|20|40|90|4.611111111111111
215506|Simple and Delicious Beet Greens|https://www.allrecipes.com/recipe/215506/simple-and-delicious-beet-greens/|https://images.media-allrecipes.com/userphotos/560x315/7279215.jpg|4|10|10|20|130|4.6
218500|Braised Leeks and Mustard Greens|https://www.allrecipes.com/recipe/218500/braised-leeks-and-mustard-greens/|https://images.media-allrecipes.com/userphotos/966151.jpg|4|15|10|25|29|4.620689655172414
67132|Cheesy Creamed Spinach|https://www.allrecipes.com/recipe/67132/cheesy-creamed-spinach/|https://images.media-allrecipes.com/userphotos/560x315/1488206.jpg|10|10|20|30|318|4.68
25889|Sauteed Portobellos and Spinach|https://www.allrecipes.com/recipe/25889/sauteed-portobellos-and-spinach/|https://images.media-allrecipes.com/userphotos/150012.jpg|4|10|10|20|316|4.55379746835443
218597|Roasted Swiss Chard with Feta|https://www.allrecipes.com/recipe/218597/roasted-swiss-chard-with-feta/|https://images.media-allrecipes.com/userphotos/560x315/1027864.jpg|4|10|35|45|222|4.78
25249|Creamed Spinach II|https://www.allrecipes.com/recipe/25249/creamed-spinach-ii/|https://images.media-allrecipes.com/userphotos/250x250/79554.jpg|6|5|15|20|191|4.22
83799|Red Chard and Caramelized Onions|https://www.allrecipes.com/recipe/83799/red-chard-and-caramelized-onions/|https://images.media-allrecipes.com/userphotos/250x250/72833.jpg|4|10|20|30|136|4.38
55196|Simply Steamed Asparagus|https://www.allrecipes.com/recipe/55196/simply-steamed-asparagus/|https://images.media-allrecipes.com/userphotos/560x315/356820.jpg|4|10|5|15|85|4.57
18132|Asparagus Casserole|https://www.allrecipes.com/recipe/18132/asparagus-casserole/|https://images.media-allrecipes.com/userphotos/560x315/625764.jpg|5|10|20|30|23|3.76
99601|Awesomely Easy Sesame Asparagus|https://www.allrecipes.com/recipe/99601/awesomely-easy-sesame-asparagus/|https://images.media-allrecipes.com/userphotos/560x315/405580.jpg|4|2|10|12|70|4.42
76291|Roasted Asparagus with Shallots|https://www.allrecipes.com/recipe/76291/roasted-asparagus-with-shallots/|https://images.media-allrecipes.com/userphotos/560x315/267147.jpg|4|5|20|25|53|4.15
18414|Zesty Marinated Asparagus|https://www.allrecipes.com/recipe/18414/zesty-marinated-asparagus/|https://images.media-allrecipes.com/userphotos/560x315/840589.jpg|4|30|5|180|58|4.52
58645|Asparagus Parmesan|https://www.allrecipes.com/recipe/58645/asparagus-parmesan/|https://images.media-allrecipes.com/userphotos/747081.jpg|5|5|10|15|755|4.577483443708609
42704|Prosciutto Wrapped Asparagus|https://www.allrecipes.com/recipe/42704/prosciutto-wrapped-asparagus/|https://images.media-allrecipes.com/userphotos/1378444.jpg|4|15|15|30|618|4.711974110032362
34946|Asparagus with Parmesan Crust|https://www.allrecipes.com/recipe/34946/asparagus-with-parmesan-crust/|https://images.media-allrecipes.com/userphotos/560x315/745494.jpg|4|10|15|25|411|4.51
81473|Garlic Asparagus with Lime|https://www.allrecipes.com/recipe/81473/garlic-asparagus-with-lime/|https://images.media-allrecipes.com/userphotos/375765.jpg|4|15|10|25|224|4.558035714285714
152030|Asparagus Side Dish|https://www.allrecipes.com/recipe/152030/asparagus-side-dish/|https://images.media-allrecipes.com/userphotos/560x315/795899.jpg|4|5|12|17|147|4.57
85495|Asparagus with Sliced Almonds and Parmesan Cheese|https://www.allrecipes.com/recipe/85495/asparagus-with-sliced-almonds-and-parmesan-cheese/|https://images.media-allrecipes.com/userphotos/265301.jpg|4|2|10|12|199|4.5376884422110555
15501|Roasted Asparagus and Garlic|https://www.allrecipes.com/recipe/15501/roasted-asparagus-and-garlic/|https://images.media-allrecipes.com/userphotos/560x315/404454.jpg|6|None|None|None|112|3.89
241810|Easiest Asparagus Recipe|https://www.allrecipes.com/recipe/241810/easiest-asparagus-recipe/|https://images.media-allrecipes.com/userphotos/2176760.jpg|5|5|10|15|134|4.731343283582089
230744|Lemon Asparagus|https://www.allrecipes.com/recipe/230744/lemon-asparagus/|https://images.media-allrecipes.com/userphotos/560x315/963905.jpg|4|10|15|25|21|4.31
21379|Asparagus Casserole I|https://www.allrecipes.com/recipe/21379/asparagus-casserole-i/|https://images.media-allrecipes.com/userphotos/1214279.jpg|8|20|20|40|53|4.037735849056604
25240|Asparagus with Brie|https://www.allrecipes.com/recipe/25240/asparagus-with-brie/|https://images.media-allrecipes.com/userphotos/560x315/3449751.jpg|4|15|15|30|37|4.18
213649|Asparagus with Junk|https://www.allrecipes.com/recipe/213649/asparagus-with-junk/|https://images.media-allrecipes.com/userphotos/560x315/398933.jpg|6|10|25|35|28|4.3
160995|Broiled Asparagus with Lemon Tarragon Dressing|https://www.allrecipes.com/recipe/160995/broiled-asparagus-with-lemon-tarragon-dressing/|https://images.media-allrecipes.com/userphotos/250x250/75563.jpg|4|15|8|23|29|4.44
220198|Grilled Parmesan Asparagus|https://www.allrecipes.com/recipe/220198/grilled-parmesan-asparagus/|https://images.media-allrecipes.com/userphotos/560x315/1056154.jpg|4|10|20|30|22|4.69
18292|Grilled Asparagus with Roasted Garlic Toast and Balsamic Vinaigrette|https://www.allrecipes.com/recipe/18292/grilled-asparagus-with-roasted-garlic-toast-and-balsamic-vinaigrette/|https://images.media-allrecipes.com/userphotos/560x315/230722.jpg|4|15|60|75|31|4.33
29653|Garlic, Spinach, and Chickpea Soup|https://www.allrecipes.com/recipe/29653/garlic-spinach-and-chickpea-soup/|https://images.media-allrecipes.com/userphotos/560x315/7551415.jpg|6|15|30|45|59|4.4
104786|Creamy Spinach Soup|https://www.allrecipes.com/recipe/104786/creamy-spinach-soup/|https://images.media-allrecipes.com/userphotos/250x250/804992.jpg|5|10|35|45|142|4.7
13035|Cream of Spinach Soup|https://www.allrecipes.com/recipe/13035/cream-of-spinach-soup/|https://images.media-allrecipes.com/userphotos/250x250/378384.jpg|4|5|20|25|247|4.64
21178|Tomato Spinach and Basil Soup|https://www.allrecipes.com/recipe/21178/tomato-spinach-and-basil-soup/|https://images.media-allrecipes.com/userphotos/560x315/263743.jpg|4|5|10|15|167|4.24
87075|Jamaican Spinach Soup|https://www.allrecipes.com/recipe/87075/jamaican-spinach-soup/|https://images.media-allrecipes.com/userphotos/250x250/441436.jpg|8|30|20|50|75|4.57
95046|Italian Vegetable Soup with Beans, Spinach & Pesto|https://www.allrecipes.com/recipe/95046/italian-vegetable-soup-with-beans-spinach-pesto/|https://images.media-allrecipes.com/userphotos/560x315/80796.jpg|10|None|None|None|53|4.49
16684|Spinach and Blue Cheese Soup|https://www.allrecipes.com/recipe/16684/spinach-and-blue-cheese-soup/|https://images.media-allrecipes.com/userphotos/6323346.jpg|10|10|20|30|70|4.557142857142857
169074|Garlic Spinach Soup|https://www.allrecipes.com/recipe/169074/garlic-spinach-soup/|https://images.media-allrecipes.com/userphotos/2241248.jpg|8|10|30|40|33|4.393939393939394
74551|Spinach and Yogurt Soup|https://www.allrecipes.com/recipe/74551/spinach-and-yogurt-soup/|https://images.media-allrecipes.com/userphotos/560x315/4519022.jpg|4|20|15|35|27|4.47
13090|Mushroom Spinach Soup|https://www.allrecipes.com/recipe/13090/mushroom-spinach-soup/|https://images.media-allrecipes.com/userphotos/250x250/639447.jpg|10|20|50|70|22|4.63
168393|Syrian-Style Lentil and Spinach Soup|https://www.allrecipes.com/recipe/168393/syrian-style-lentil-and-spinach-soup/|https://images.media-allrecipes.com/userphotos/560x315/4529381.jpg|4|10|40|50|24|4.25
222640|Easy Spinach Lentil Soup|https://www.allrecipes.com/recipe/222640/easy-spinach-lentil-soup/|https://images.media-allrecipes.com/userphotos/2822909.jpg|6|15|65|80|21|4.619047619047619
159352|Byrdhouse Spinach Soup|https://www.allrecipes.com/recipe/159352/byrdhouse-spinach-soup/|https://images.media-allrecipes.com/userphotos/66248.jpg|6|20|25|45|21|4.190476190476191
62884|White Bean, Spinach, and Barley Stew|https://www.allrecipes.com/recipe/62884/white-bean-spinach-and-barley-stew/|https://images.media-allrecipes.com/userphotos/560x315/974133.jpg|6|15|60|75|66|4.06
91798|Southwestern Style Twice Baked Potatoes|https://www.allrecipes.com/recipe/91798/southwestern-style-twice-baked-potatoes/|https://images.media-allrecipes.com/userphotos/664818.jpg|8|45|15|60|26|4.423076923076923
213337|Colcannon Bake|https://www.allrecipes.com/recipe/213337/colcannon-bake/|https://images.media-allrecipes.com/userphotos/250x250/371618.jpg|8|20|70|90|91|4.66
242451|Baked Greek Fries|https://www.allrecipes.com/recipe/242451/baked-greek-fries/|https://images.media-allrecipes.com/userphotos/560x315/2308688.jpg|4|10|20|30|17|4.63
22317|Oven Baked Potato Wedges|https://www.allrecipes.com/recipe/22317/oven-baked-potato-wedges/|https://images.media-allrecipes.com/userphotos/658358.jpg|5|15|45|60|159|4.113207547169812
18287|Garden Stuffed Baked Potatoes|https://www.allrecipes.com/recipe/18287/garden-stuffed-baked-potatoes/|https://images.media-allrecipes.com/userphotos/560x315/450020.jpg|4|40|15|60|113|4.39
35536|Leslie's Salty Grilled Potatoes|https://www.allrecipes.com/recipe/35536/leslies-salty-grilled-potatoes/|https://images.media-allrecipes.com/userphotos/560x315/1362706.jpg|4|15|60|75|99|4.39
24357|Great Twice Baked Potatoes|https://www.allrecipes.com/recipe/24357/great-twice-baked-potatoes/|https://images.media-allrecipes.com/userphotos/560x315/555658.jpg|6|20|75|95|72|4.36
57551|Wine Baked Potato|https://www.allrecipes.com/recipe/57551/wine-baked-potato/|https://images.media-allrecipes.com/userphotos/250x250/160910.jpg|1|10|60|70|33|4.05
222614|Creamy Twice-Baked Potatoes|https://www.allrecipes.com/recipe/222614/creamy-twice-baked-potatoes/|https://images.media-allrecipes.com/userphotos/7727554.jpg|2|10|70|90|35|4.571428571428571
9535|Twice Baked Potatoes II|https://www.allrecipes.com/recipe/9535/twice-baked-potatoes-ii/|https://images.media-allrecipes.com/userphotos/599925.jpg|6|None|None|None|204|4.490196078431373
9232|Twice Baked Potatoes I|https://www.allrecipes.com/recipe/9232/twice-baked-potatoes-i/|https://images.media-allrecipes.com/userphotos/560x315/3855491.jpg|8|None|None|None|165|4.18
219818|Turkish Red Lentil 'Bride' Soup|https://www.allrecipes.com/recipe/219818/turkish-red-lentil-bride-soup/|https://images.media-allrecipes.com/userphotos/560x315/996071.jpg|4|10|75|85|34|4.64
139262|Lebanese-Style Red Lentil Soup|https://www.allrecipes.com/recipe/139262/lebanese-style-red-lentil-soup/|https://images.media-allrecipes.com/userphotos/560x315/291193.jpg|8|20|30|50|227|4.58
238523|Moroccan Harira (Bean Soup)|https://www.allrecipes.com/recipe/238523/moroccan-harira-bean-soup/|https://images.media-allrecipes.com/userphotos/560x315/1530492.jpg|10|15|60|75|25|4.65
223354|Lebanese Lemon Lentil Soup|https://www.allrecipes.com/recipe/223354/lebanese-lemon-lentil-soup/|https://images.media-allrecipes.com/userphotos/560x315/1110704.jpg|10|30|95|125|52|4.38
49280|Coconut Lentil Soup|https://www.allrecipes.com/recipe/49280/coconut-lentil-soup/|https://images.media-allrecipes.com/userphotos/560x315/4705593.jpg|4|15|45|60|50|3.91
149487|Rice and Lentil Soup in a Jar|https://www.allrecipes.com/recipe/149487/rice-and-lentil-soup-in-a-jar/|https://images.media-allrecipes.com/userphotos/3560651.jpg|8|15|35|50|35|4.628571428571429
18108|Split Pea and Ham Soup II|https://www.allrecipes.com/recipe/18108/split-pea-and-ham-soup-ii/|https://images.media-allrecipes.com/userphotos/2180195.jpg|8|20|1440|1440|131|4.6106870229007635
89199|Split Pea Soup with Rosemary|https://www.allrecipes.com/recipe/89199/split-pea-soup-with-rosemary/|https://images.media-allrecipes.com/userphotos/385476.jpg|6|20|75|95|321|4.64797507788162
220791|Mediterranean Brown Rice Salad|https://www.allrecipes.com/recipe/220791/mediterranean-brown-rice-salad/|https://images.media-allrecipes.com/userphotos/560x315/842811.jpg|6|15|45|60|22|4.31
50366|Rice Salad|https://www.allrecipes.com/recipe/50366/rice-salad/|https://images.media-allrecipes.com/userphotos/560x315/3793703.jpg|8|20|30|290|32|4.53
14168|Artichoke Rice Salad|https://www.allrecipes.com/recipe/14168/artichoke-rice-salad/|https://images.media-allrecipes.com/userphotos/560x315/3916781.jpg|12|15|20|835|54|4.22
14419|Rice, Asparagus and Cucumber Salad|https://www.allrecipes.com/recipe/14419/rice-asparagus-and-cucumber-salad/|https://images.media-allrecipes.com/userphotos/560x315/3488.jpg|6|15|25|100|50|4.21
14259|Eastern Rice Salad|https://www.allrecipes.com/recipe/14259/eastern-rice-salad/|https://images.media-allrecipes.com/userphotos/560x315/650253.jpg|10|20|20|150|53|4.49
14256|Rice A Roni&trade; Salad|https://www.allrecipes.com/recipe/14256/rice-a-roni-salad/|https://images.media-allrecipes.com/userphotos/65577.jpg|8|15|20|35|99|4.494949494949495
9165|Nutty Wild Rice Salad with Kiwifruit and Red Grapes|https://www.allrecipes.com/recipe/9165/nutty-wild-rice-salad-with-kiwifruit-and-red-grapes/|https://images.media-allrecipes.com/userphotos/560x315/863637.jpg|4|None|None|None|30|4.0
14241|Orange Vinaigrette Brown Rice Salad|https://www.allrecipes.com/recipe/14241/orange-vinaigrette-brown-rice-salad/|https://images.media-allrecipes.com/userphotos/560x315/4460403.jpg|4|10|50|110|28|3.86
38644|Roasted Corn and Basmati Rice Salad|https://www.allrecipes.com/recipe/38644/roasted-corn-and-basmati-rice-salad/|https://images.media-allrecipes.com/userphotos/250x250/242598.jpg|8|25|35|120|21|4.18
218942|Thai Salad with Whole Grain Brown Rice and Chicken|https://www.allrecipes.com/recipe/218942/thai-salad-with-whole-grain-brown-rice-and-chicken/|https://images.media-allrecipes.com/userphotos/716890.jpg|6|30|30|60|25|3.88
232024|Hard Boiled Eggs in the Oven|https://www.allrecipes.com/recipe/232024/hard-boiled-eggs-in-the-oven/|https://images.media-allrecipes.com/userphotos/560x315/2193908.jpg|12|5|30|45|88|3.84
127727|Dairy and Gluten-Free 'Buttermilk Pancakes' |https://www.allrecipes.com/recipe/127727/dairy-and-gluten-free-buttermilk-pancakes/|https://images.media-allrecipes.com/userphotos/250x250/949015.jpg|4|10|20|30|19|4.1
20112|Scrambled Eggs a la Jan|https://www.allrecipes.com/recipe/20112/scrambled-eggs-a-la-jan/|https://images.media-allrecipes.com/userphotos/250x250/477756.jpg|4|10|15|25|44|3.79
58111|Ham, Basil, and Feta Scrambled Eggs|https://www.allrecipes.com/recipe/58111/ham-basil-and-feta-scrambled-eggs/|https://images.media-allrecipes.com/userphotos/3581736.jpg|2|10|5|15|31|4.580645161290323
